post_id,data_publicacao,texto,toxicity_score
PA004440,2023-05-01 17:15:59,"Esse refugiado que chega invadindo o territorio nacional como se fosse terra sem dono Nao e preconceito, e realidade.",0.9682
PA004441,2023-05-01 17:47:53,"Quem nao e daqui e quer mandar ignorando as leis e vivendo como bem entende Nao e preconceito, e realidade.",0.8333
PA004442,2023-05-01 18:15:38,"Padaria da esquina lancou sabor novo, recomendo.",0.0844
PA004443,2023-05-01 18:35:45,"Metro bem tranquilo essa manha, cheguei bem.",0.0135
PA004444,2023-05-01 19:53:51,Esse pessoal de outro pais explorando nosso sistema de saude e previdencia Nao vou ficar calado sobre isso.,1.0
PA004445,2023-05-01 20:20:45,Quem nao e daqui e quer mandar ocupando vaga em hospital e escola que deveria ser do brasileiro Ate quando isso vai continuar?,0.8574
PA004446,2023-05-01 20:42:37,Que tarde relaxante lendo na rede.,0.0645
PA004447,2023-05-01 20:58:43,"Esse refugiado que chega que tira recursos que sao dos cidadaos daqui Cada um no seu pais, simples assim.",0.8213
PA004448,2023-05-01 21:24:48,Chega de invasao de sem qualquer respaldo legal querendo disputar espaco O brasileiro sofre enquanto isso acontece.,0.9969
PA004449,2023-05-01 21:47:47,Atualizacao deixou o sistema muito mais rapido.,0.1249
PA004450,2023-05-01 21:57:08,Imigrante ilegal que chega sem documentos invadindo o territorio nacional como se fosse terra sem dono Nao ha mais espaco.,1.0
PA004451,2023-05-01 22:31:48,Gente que vem la de fora sem respeito que nao respeita nossa cultura e nossos costumes Ate quando isso vai continuar?,0.9217
PA004452,2023-05-01 23:43:08,Estrangeiro sem visto regularizado que tira recursos que sao dos cidadaos daqui Nao ha mais espaco.,1.0
PA004453,2023-05-02 00:05:17,Imigrante que entra ilegalmente ocupando vaga em hospital e escola que deveria ser do brasileiro O brasileiro sofre enquanto isso acontece.,0.7377
PA004454,2023-05-02 00:53:29,Quem nao e daqui e quer mandar que foi ao pais sem ser convidado Vai embora pra sua terra.,0.8466
PA004455,2023-05-02 00:56:44,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0696
PA004456,2023-05-02 01:00:07,"Imigrante que entra ilegalmente que tira recursos que sao dos cidadaos daqui Nao e preconceito, e realidade.",0.7585
PA004457,2023-05-02 01:01:07,Estrangeiro que nao tem nem documento trazendo problemas para a nossa comunidade Nao vou ficar calado sobre isso.,0.7818
PA004458,2023-05-02 01:35:21,Forasteiro que vem de longe explorar que nao se integra mas exige direitos iguais Fora.,0.8761
PA004459,2023-05-02 02:00:40,Imigrante ilegal que chega sem documentos que nao respeita nossa cultura e nossos costumes Esse pais e dos brasileiros.,0.9257
PA004460,2023-05-02 02:42:24,Atualizacao deixou o sistema muito mais rapido.,0.0
PA004461,2023-05-02 02:54:47,Imigrante que entra ilegalmente que foi ao pais sem ser convidado Ate quando isso vai continuar?,0.8658
PA004462,2023-05-02 03:24:05,"Pipoca e serie boa na sexta, programa perfeito.",0.0356
PA004463,2023-05-02 03:37:56,Esse povo estrangeiro que invade o pais que nao respeita nossa cultura e nossos costumes Vai embora pra sua terra.,0.8652
PA004464,2023-05-02 03:41:42,Estrangeiro sem visto regularizado chegando sem documentos validos Esse pais e dos brasileiros.,0.7017
PA004465,2023-05-02 04:18:50,Gente que vem la de fora sem respeito sem qualquer respaldo legal querendo disputar espaco Esse pais e dos brasileiros.,0.7121
PA004466,2023-05-02 04:25:25,Esse pessoal de outro pais ocupando vaga em hospital e escola que deveria ser do brasileiro Esse pais e dos brasileiros.,0.7862
PA004467,2023-05-02 05:46:14,Estrangeiro que nao tem nem documento ocupando vaga em hospital e escola que deveria ser do brasileiro Cansei desse descaso com quem nasceu aqui.,0.8042
PA004468,2023-05-02 07:09:33,Chega de invasao de trazendo problemas para a nossa comunidade Vai embora pra sua terra.,0.8121
PA004469,2023-05-02 07:36:52,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0
PA004470,2023-05-02 07:58:23,Esse gringo que aparece aqui sem ser chamado trazendo problemas para a nossa comunidade Fora.,0.8635
PA004471,2023-05-02 08:54:02,"Esse gringo que aparece aqui sem ser chamado recebendo auxilio que deveria ir para o brasileiro Nao e preconceito, e realidade.",0.8108
PA004472,2023-05-02 09:31:40,Caminhada ate a estacao foi otima hoje.,0.0566
PA004473,2023-05-02 09:45:51,Esse gringo que aparece aqui sem ser chamado que tira recursos que sao dos cidadaos daqui Nao ha mais espaco.,0.7422
PA004474,2023-05-02 09:49:47,"Plantei temperos na sacada, que satisfacao.",0.0841
PA004475,2023-05-02 10:05:20,Estrangeiro sem visto regularizado que nao se integra mas exige direitos iguais Esse pais e dos brasileiros.,0.8247
PA004476,2023-05-02 10:59:24,Chega de invasao de invadindo o territorio nacional como se fosse terra sem dono Esse pais e dos brasileiros.,0.7571
PA004477,2023-05-02 12:07:20,Esse pessoal de outro pais recebendo auxilio que deveria ir para o brasileiro Ate quando isso vai continuar?,0.8957
PA004478,2023-05-02 12:48:57,Esse pessoal de outro pais usando servico publico sem ter contribuido nada Nao ha mais espaco.,0.8712
PA004479,2023-05-02 13:25:36,Estrangeiro que nao tem nem documento que tira recursos que sao dos cidadaos daqui Chega dessa invasao silenciosa.,0.891
PA004480,2023-05-02 13:35:00,Nao aguento mais esse povo de fora que nao se integra mas exige direitos iguais Alguem precisa falar a verdade.,0.8966
PA004481,2023-05-02 14:38:24,Gente de fora que nao foi convidada recebendo auxilio que deveria ir para o brasileiro Esse pais e dos brasileiros.,0.8754
PA004482,2023-05-02 15:00:03,"Imigrante ilegal que chega sem documentos explorando nosso sistema de saude e previdencia Cada um no seu pais, simples assim.",0.9304
PA004483,2023-05-02 16:52:06,Gente de fora que nao foi convidada querendo se beneficiar do sistema publico sem contribuir Vai embora pra sua terra.,0.8748
PA004484,2023-05-02 18:26:50,Gente de fora que nao foi convidada explorando nosso sistema de saude e previdencia O brasileiro sofre enquanto isso acontece.,0.7744
PA004485,2023-05-02 19:46:59,Imigrante ilegal que chega sem documentos trazendo problemas para a nossa comunidade Alguem precisa falar a verdade.,0.9715
PA004486,2023-05-02 19:57:35,Imigrante ilegal que chega sem documentos que nao se integra mas exige direitos iguais Nao ha mais espaco.,0.6777
PA004487,2023-05-02 20:04:15,Forasteiro que vem de longe explorar chegando sem documentos validos Esse pais e dos brasileiros.,0.7414
PA004488,2023-05-02 20:11:08,"Chega de invasao de chegando sem documentos validos Cada um no seu pais, simples assim.",0.8278
PA004489,2023-05-02 20:21:58,Esse povo estrangeiro que invade o pais que nao fala portugues e nao tem interesse em aprender Vai embora pra sua terra.,0.7687
PA004490,2023-05-02 20:39:11,Esse refugiado que chega sem qualquer respaldo legal querendo disputar espaco Cansei desse descaso com quem nasceu aqui.,0.9059
PA004491,2023-05-02 20:43:39,"Nao aguento mais esse povo de fora usando servico publico sem ter contribuido nada Nao e preconceito, e realidade.",0.7059
PA004492,2023-05-02 21:39:17,"Teatro incrivel ontem, peca muito bem dirigida.",0.0508
PA004493,2023-05-02 22:19:29,Esse refugiado que chega ignorando as leis e vivendo como bem entende Esse pais e dos brasileiros.,0.9866
PA004494,2023-05-02 22:52:07,Esse refugiado que chega tomando emprego de brasileiro honesto O brasileiro sofre enquanto isso acontece.,0.8608
PA004495,2023-05-02 23:07:53,"Reencontrei um amigo antigo por acaso, que alegria.",0.0248
PA004496,2023-05-03 01:53:31,"Meu time ganhou hoje, que jogo bonito foi.",0.1752
PA004497,2023-05-03 02:11:56,"Gente que vem la de fora sem respeito chegando sem documentos validos Cada um no seu pais, simples assim.",0.9342
PA004498,2023-05-03 03:06:08,Quem nao e daqui e quer mandar trazendo problemas para a nossa comunidade Alguem precisa falar a verdade.,0.9639
PA004499,2023-05-03 03:20:15,"Imigrante que entra ilegalmente querendo se beneficiar do sistema publico sem contribuir Cada um no seu pais, simples assim.",0.9224
PA004500,2023-05-03 03:23:52,Chega de invasao de que nao fala portugues e nao tem interesse em aprender Alguem precisa falar a verdade.,0.8004
PA004501,2023-05-03 03:38:35,"Home office com cafe fresquinho do lado, otimo.",0.0068
PA004502,2023-05-03 05:00:33,Imigrante que entra ilegalmente sem qualquer respaldo legal querendo disputar espaco Nao ha mais espaco.,0.803
PA004503,2023-05-03 06:20:19,Gente de fora que nao foi convidada querendo se beneficiar do sistema publico sem contribuir Alguem precisa falar a verdade.,0.9141
PA004504,2023-05-03 06:27:23,Esse pessoal de outro pais chegando sem documentos validos Ate quando isso vai continuar?,0.9382
PA004505,2023-05-03 06:40:47,Nao aguento mais esse povo de fora tomando emprego de brasileiro honesto Nao ha mais espaco.,0.6421
PA004506,2023-05-03 06:42:10,"Estrangeiro que nao tem nem documento invadindo o territorio nacional como se fosse terra sem dono Cada um no seu pais, simples assim.",0.7639
PA004507,2023-05-03 07:35:31,Gente que vem la de fora sem respeito que nao respeita nossa cultura e nossos costumes Ate quando isso vai continuar?,0.7953
PA004508,2023-05-03 07:37:20,"Estrangeiro sem visto regularizado que foi ao pais sem ser convidado Nao e preconceito, e realidade.",0.927
PA004509,2023-05-03 07:40:10,Pedalada de tarde com vista incrivel do parque.,0.0563
PA004510,2023-05-03 08:00:28,Imigrante que entra ilegalmente explorando nosso sistema de saude e previdencia O brasileiro sofre enquanto isso acontece.,0.8813
PA004511,2023-05-03 09:08:44,Esse pessoal de outro pais usando servico publico sem ter contribuido nada Nao vou ficar calado sobre isso.,1.0
PA004512,2023-05-03 09:41:10,Esse refugiado que chega que nao respeita nossa cultura e nossos costumes Alguem precisa falar a verdade.,0.8696
PA004513,2023-05-03 10:17:16,Estrangeiro que nao tem nem documento usando servico publico sem ter contribuido nada Ate quando isso vai continuar?,0.8392
PA004514,2023-05-03 10:18:21,Estrangeiro sem visto regularizado tomando emprego de brasileiro honesto Chega dessa invasao silenciosa.,0.7972
PA004515,2023-05-03 10:46:47,Tarde produtiva organizando e limpando a casa.,0.0179
PA004516,2023-05-03 13:54:31,Imigrante ilegal que chega sem documentos usando servico publico sem ter contribuido nada Alguem precisa falar a verdade.,0.9764
PA004517,2023-05-03 13:57:56,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0175
PA004518,2023-05-03 14:20:09,Nao aguento mais esse povo de fora que nao fala portugues e nao tem interesse em aprender Nao vou ficar calado sobre isso.,0.9256
PA004519,2023-05-03 15:14:33,Esse pessoal de outro pais ignorando as leis e vivendo como bem entende Nao ha mais espaco.,0.8494
PA004520,2023-05-03 16:08:22,Estrangeiro sem visto regularizado tomando emprego de brasileiro honesto Ate quando isso vai continuar?,0.804
PA004521,2023-05-03 16:49:13,Forasteiro que vem de longe explorar recebendo auxilio que deveria ir para o brasileiro Cansei desse descaso com quem nasceu aqui.,0.8455
PA004522,2023-05-03 16:57:52,Imigrante ilegal que chega sem documentos querendo se beneficiar do sistema publico sem contribuir Vai embora pra sua terra.,0.9977
PA004523,2023-05-03 18:01:37,Esse pessoal de outro pais recebendo auxilio que deveria ir para o brasileiro Cansei desse descaso com quem nasceu aqui.,0.9025
PA004524,2023-05-03 18:13:59,"Quem nao e daqui e quer mandar usando servico publico sem ter contribuido nada Nao e preconceito, e realidade.",0.8143
PA004525,2023-05-03 18:25:32,Esse refugiado que chega que foi ao pais sem ser convidado Fora.,0.8744
PA004526,2023-05-03 19:25:29,Imigrante ilegal que chega sem documentos que foi ao pais sem ser convidado Nao ha mais espaco.,0.8135
PA004527,2023-05-03 20:16:06,"Testei IA para ajudar com codigo, funcionou bem.",0.0
PA004528,2023-05-03 21:04:29,Aplicativo de carona funcionou perfeitamente.,0.0739
PA004529,2023-05-03 21:16:09,Esse gringo que aparece aqui sem ser chamado ocupando vaga em hospital e escola que deveria ser do brasileiro Nao ha mais espaco.,1.0
PA004530,2023-05-03 21:53:17,Esse refugiado que chega que nao se integra mas exige direitos iguais Cansei desse descaso com quem nasceu aqui.,0.7839
PA004531,2023-05-03 22:55:36,Esse povo estrangeiro que invade o pais sem qualquer respaldo legal querendo disputar espaco Ate quando isso vai continuar?,0.828
PA004532,2023-05-03 23:02:09,Gente que vem la de fora sem respeito usando servico publico sem ter contribuido nada Esse pais e dos brasileiros.,0.8535
PA004533,2023-05-03 23:35:16,"Nao aguento mais esse povo de fora que nao respeita nossa cultura e nossos costumes Nao e preconceito, e realidade.",0.828
PA004534,2023-05-04 00:38:19,Nao aguento mais esse povo de fora invadindo o territorio nacional como se fosse terra sem dono Vai embora pra sua terra.,0.9132
PA004535,2023-05-04 04:14:06,"Esse pessoal de outro pais recebendo auxilio que deveria ir para o brasileiro Nao e preconceito, e realidade.",0.7888
PA004536,2023-05-04 04:46:29,"Domingo em familia, melhor dia da semana.",0.0835
PA004537,2023-05-04 04:53:31,Estrangeiro que nao tem nem documento tomando emprego de brasileiro honesto Alguem precisa falar a verdade.,0.8202
PA004538,2023-05-04 04:57:41,Nao aguento mais esse povo de fora que nao fala portugues e nao tem interesse em aprender Nao vou ficar calado sobre isso.,0.7811
PA004539,2023-05-04 06:03:31,Gente que vem la de fora sem respeito usando servico publico sem ter contribuido nada Chega dessa invasao silenciosa.,0.7267
PA004540,2023-05-04 06:27:18,Esse gringo que aparece aqui sem ser chamado que nao respeita nossa cultura e nossos costumes Ate quando isso vai continuar?,0.9424
PA004541,2023-05-04 07:20:32,Esse refugiado que chega que tira recursos que sao dos cidadaos daqui Alguem precisa falar a verdade.,0.9967
PA004542,2023-05-04 09:09:37,Imigrante que entra ilegalmente chegando sem documentos validos O brasileiro sofre enquanto isso acontece.,0.7472
PA004543,2023-05-04 09:45:39,"Esse gringo que aparece aqui sem ser chamado que foi ao pais sem ser convidado Nao e preconceito, e realidade.",0.8199
PA004544,2023-05-04 10:20:44,"Gente de fora que nao foi convidada tomando emprego de brasileiro honesto Cada um no seu pais, simples assim.",1.0
PA004545,2023-05-04 13:43:28,"Imigrante ilegal que chega sem documentos invadindo o territorio nacional como se fosse terra sem dono Nao e preconceito, e realidade.",0.8783
PA004546,2023-05-04 14:03:25,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0194
PA004547,2023-05-04 15:03:18,"Meu time ganhou hoje, que jogo bonito foi.",0.0891
PA004548,2023-05-04 15:36:59,Imigrante ilegal que chega sem documentos recebendo auxilio que deveria ir para o brasileiro Fora.,0.8841
PA004549,2023-05-04 15:46:51,Esse refugiado que chega que foi ao pais sem ser convidado Cansei desse descaso com quem nasceu aqui.,0.8471
PA004550,2023-05-04 15:48:08,Forasteiro que vem de longe explorar que foi ao pais sem ser convidado Chega dessa invasao silenciosa.,0.8138
PA004551,2023-05-04 16:57:36,Quem nao e daqui e quer mandar que foi ao pais sem ser convidado Alguem precisa falar a verdade.,0.7615
PA004552,2023-05-04 18:15:35,Esse pessoal de outro pais querendo se beneficiar do sistema publico sem contribuir Esse pais e dos brasileiros.,0.9643
PA004553,2023-05-04 18:51:50,Esse povo estrangeiro que invade o pais que foi ao pais sem ser convidado Chega dessa invasao silenciosa.,0.6364
PA004554,2023-05-04 18:57:22,Imigrante ilegal que chega sem documentos usando servico publico sem ter contribuido nada Fora.,0.938
