post_id,data_publicacao,texto,toxicity_score
PA006297,2023-08-16 09:06:42,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.082
PA006298,2023-08-16 09:30:22,"Aprendi receita nova no youtube, ficou otimo.",0.0576
PA006299,2023-08-16 10:39:40,App de produtividade novo que encontrei e otimo.,0.0753
PA006300,2023-08-16 10:57:05,"Plantei temperos na sacada, que satisfacao.",0.1419
PA006301,2023-08-16 11:40:20,"Serie nova incrivel, amei o primeiro episodio.",0.0884
PA006302,2023-08-16 11:41:51,"Passeio com o cachorro no parque, ele adorou.",0.1505
PA006303,2023-08-16 12:16:01,"Academia hoje, treino puxado mas valeu muito.",0.0437
PA006304,2023-08-16 12:35:19,"Cuidando das plantas em casa, muito terapeutico.",0.0967
PA006305,2023-08-16 13:36:17,Jogo novo me viciou de um jeito bom.,0.0167
PA006306,2023-08-16 13:53:00,Pacote atrasado pelos correios pela terceira vez.,0.2928
PA006307,2023-08-16 14:04:07,"Home office com cafe fresquinho do lado, otimo.",0.0903
PA006308,2023-08-16 14:09:42,"Plantei temperos na sacada, que satisfacao.",0.0198
PA006309,2023-08-16 14:27:45,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.0691
PA006310,2023-08-16 14:45:27,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.0201
PA006311,2023-08-16 15:06:44,"Fechei projeto importante essa semana, que alegria.",0.0
PA006312,2023-08-16 15:20:45,"Novo celular chegou, a camera e impressionante.",0.129
PA006313,2023-08-16 15:53:30,Grupo de estudos foi muito produtivo hoje.,0.0416
PA006314,2023-08-16 16:49:41,"Notebook novo chegou, que desempenho incrivel.",0.0277
PA006315,2023-08-16 18:00:46,"Governo aumentando imposto de novo, inacreditavel.",0.9745
PA006316,2023-08-16 20:00:45,"Filme otimo ontem, fui ao cinema com a familia.",0.0556
PA006317,2023-08-16 20:41:00,Pedalada de tarde com vista incrivel do parque.,0.0368
PA006318,2023-08-16 22:17:03,Grupo de estudos foi muito produtivo hoje.,0.14
PA006319,2023-08-16 22:31:38,"Novo celular chegou, a camera e impressionante.",0.0556
PA006320,2023-08-16 23:09:37,Finalmente entendi aquele conceito que me travava.,0.0824
PA006321,2023-08-16 23:30:54,"Passei na certificacao, muito feliz com o resultado.",0.0293
PA006322,2023-08-16 23:46:30,"Pipoca e serie boa na sexta, programa perfeito.",0.0427
PA006323,2023-08-16 23:50:32,"Sol lindo hoje, cafe na varanda foi otimo.",0.131
PA006324,2023-08-17 00:14:28,"Reencontrei um amigo antigo por acaso, que alegria.",0.1078
PA006325,2023-08-17 00:21:24,"Passei na certificacao, muito feliz com o resultado.",0.0193
PA006326,2023-08-17 01:33:49,"Estrada livre, cheguei no trabalho rapido hoje.",0.0552
PA006327,2023-08-17 04:40:55,"Domingo em familia, melhor dia da semana.",0.1768
PA006328,2023-08-17 08:36:34,"Consegui estacionamento logo de cara, dia de sorte mesmo.",0.1198
PA006329,2023-08-17 09:06:07,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0805
PA006330,2023-08-17 09:11:02,Show ao vivo incrivel no fim de semana.,0.0933
PA006331,2023-08-17 12:04:27,"Academia hoje, treino puxado mas valeu muito.",0.1226
PA006332,2023-08-17 12:24:30,"Choveu a tarde toda, dia perfeito pra ficar em casa lendo.",0.0803
PA006333,2023-08-17 12:32:41,Barulho da rua me deixou irritado o dia todo.,0.8661
PA006334,2023-08-17 13:35:05,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.1138
PA006335,2023-08-17 15:36:29,"Fui de bike hoje, que exercicio agradavel de manha.",0.09
PA006336,2023-08-17 16:28:29,"Natacao de manha, melhor inicio de dia possivel.",0.0431
PA006337,2023-08-17 17:12:05,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.1052
PA006338,2023-08-17 17:14:25,"Trilha ecologica incrivel, natureza pura.",0.1746
PA006339,2023-08-17 17:28:55,"Sopa de legumes no frio, reconfortante e gostosa.",0.0646
PA006340,2023-08-17 17:36:21,"Fui de bike hoje, que exercicio agradavel de manha.",0.0813
PA006341,2023-08-17 17:45:33,"Passei na certificacao, muito feliz com o resultado.",0.144
PA006342,2023-08-17 17:57:31,"Padaria da esquina lancou sabor novo, recomendo.",0.0397
PA006343,2023-08-17 19:00:09,"Musica nova do meu artista favorito, de outro nivel.",0.0791
PA006344,2023-08-17 19:25:42,"Passeio com o cachorro no parque, ele adorou.",0.12
PA006345,2023-08-17 20:40:10,Grupo de estudos foi muito produtivo hoje.,0.0411
PA006346,2023-08-17 21:01:05,"Biblioteca da universidade, ambiente otimo para estudar.",0.1481
PA006347,2023-08-17 21:11:36,App de produtividade novo que encontrei e otimo.,0.1797
PA006348,2023-08-17 23:47:28,"Filme otimo ontem, fui ao cinema com a familia.",0.0277
PA006349,2023-08-18 00:25:23,"Trilha ecologica incrivel, natureza pura.",0.1343
PA006350,2023-08-18 01:27:42,Podcast sobre tecnologia muito interessante.,0.1431
PA006351,2023-08-18 01:48:26,"Musica nova do meu artista favorito, de outro nivel.",0.0604
PA006352,2023-08-18 02:01:20,Caminhada ate a estacao foi otima hoje.,0.0575
PA006353,2023-08-18 03:48:05,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.0898
PA006354,2023-08-18 03:50:31,"Biblioteca da universidade, ambiente otimo para estudar.",0.0897
PA006355,2023-08-18 05:08:01,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0543
PA006356,2023-08-18 05:46:17,Aplicativo de carona funcionou perfeitamente.,0.089
PA006357,2023-08-18 06:11:50,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.1077
PA006358,2023-08-18 06:12:11,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0718
PA006359,2023-08-18 06:16:29,"Natacao de manha, melhor inicio de dia possivel.",0.0
PA006360,2023-08-18 07:53:06,"Aprendi receita nova no youtube, ficou otimo.",0.006
PA006361,2023-08-18 08:21:08,"Estudando para a prova de amanha, bem concentrado.",0.0
PA006362,2023-08-18 08:32:13,"Padaria da esquina lancou sabor novo, recomendo.",0.1011
PA006363,2023-08-18 08:41:29,"Filme otimo ontem, fui ao cinema com a familia.",0.1105
PA006364,2023-08-18 09:01:30,"Meditacao de manha, comecando o dia muito bem.",0.0008
PA006365,2023-08-18 09:28:02,"Reuniao produtiva hoje, saimos com otimas ideias.",0.1343
PA006366,2023-08-18 09:41:09,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0313
PA006367,2023-08-18 09:56:08,"Fui de bike hoje, que exercicio agradavel de manha.",0.0102
PA006368,2023-08-18 11:19:42,Caminhada ate a estacao foi otima hoje.,0.0911
PA006369,2023-08-18 11:28:07,"Onibus chegou no horario hoje, que surpresa agradavel.",0.0462
PA006370,2023-08-18 11:41:31,"Cuidando das plantas em casa, muito terapeutico.",0.0
PA006371,2023-08-18 12:22:24,"Passeio no interior no fim de semana, natureza linda.",0.0672
PA006372,2023-08-18 16:02:35,"Configurei o home office com setup novo, otimo.",0.1037
PA006373,2023-08-18 18:21:44,"Pausa pro cafe com os colegas, bate-papo otimo.",0.157
PA006374,2023-08-18 19:11:12,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.043
PA006375,2023-08-18 19:22:47,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0903
PA006376,2023-08-18 19:45:20,Jantar simples mas gostoso com a familia.,0.0752
PA006377,2023-08-18 20:31:21,Aplicativo de carona funcionou perfeitamente.,0.22
PA006378,2023-08-18 20:49:42,Caminhada ate a estacao foi otima hoje.,0.0
PA006379,2023-08-18 21:12:55,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.052
PA006380,2023-08-18 21:38:04,Terminei o trabalho da faculdade com antecedencia.,0.0999
PA006381,2023-08-19 01:11:04,"Pipoca e serie boa na sexta, programa perfeito.",0.085
PA006382,2023-08-19 01:38:02,Grupo de estudos foi muito produtivo hoje.,0.1644
PA006383,2023-08-19 03:47:33,"Fechei projeto importante essa semana, que alegria.",0.0674
PA006384,2023-08-19 04:31:51,"Sopa de legumes no frio, reconfortante e gostosa.",0.0433
PA006385,2023-08-19 04:49:34,Feira de artesanato gostosa de passear.,0.0614
PA006386,2023-08-19 08:36:08,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0223
PA006387,2023-08-19 08:43:31,"Aprendi receita nova no youtube, ficou otimo.",0.0801
PA006388,2023-08-19 08:45:04,App de produtividade novo que encontrei e otimo.,0.063
PA006389,2023-08-19 09:15:50,"Dia nublado mas tranquilo, bom para estudar sem distracao.",0.0962
PA006390,2023-08-19 11:09:26,"Sol lindo hoje, cafe na varanda foi otimo.",0.0611
PA006391,2023-08-19 11:22:52,"Pipoca e serie boa na sexta, programa perfeito.",0.021
PA006392,2023-08-19 12:35:36,"Sol lindo hoje, cafe na varanda foi otimo.",0.1071
PA006393,2023-08-19 14:42:57,"Tarefa dificil concluida com sucesso, que satisfacao.",0.1397
PA006394,2023-08-19 15:10:31,Podcast sobre tecnologia muito interessante.,0.0565
PA006395,2023-08-19 16:00:19,"Que calor hoje, tive que ligar o ar condicionado logo cedo.",0.1711
PA006396,2023-08-19 16:00:59,"Cuidando das plantas em casa, muito terapeutico.",0.1007
PA006397,2023-08-19 16:48:36,"Sopa de legumes no frio, reconfortante e gostosa.",0.0572
PA006398,2023-08-19 20:10:42,"Novo celular chegou, a camera e impressionante.",0.0
PA006399,2023-08-19 20:42:58,"Onibus chegou no horario hoje, que surpresa agradavel.",0.038
PA006400,2023-08-19 20:43:07,App de produtividade novo que encontrei e otimo.,0.1231
PA006401,2023-08-19 21:24:44,Que manha fresca e agradavel para uma caminhada.,0.0638
PA006402,2023-08-19 22:00:07,"Meditacao de manha, comecando o dia muito bem.",0.126
PA006403,2023-08-19 22:23:56,"Pipoca e serie boa na sexta, programa perfeito.",0.0868
PA006404,2023-08-19 23:00:05,"Home office com cafe fresquinho do lado, otimo.",0.0787
PA006405,2023-08-19 23:58:48,Que manha fresca e agradavel para uma caminhada.,0.0
PA006406,2023-08-20 00:20:33,"Teatro incrivel ontem, peca muito bem dirigida.",0.1486
PA006407,2023-08-20 01:43:06,Show ao vivo incrivel no fim de semana.,0.089
PA006408,2023-08-20 02:26:14,Brigadeiro de panela saiu incrivel hoje.,0.1264
PA006409,2023-08-20 04:37:53,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.1491
PA006410,2023-08-20 04:44:00,"Trilha ecologica incrivel, natureza pura.",0.1072
PA006411,2023-08-20 05:32:32,"Sopa de legumes no frio, reconfortante e gostosa.",0.1593
PA006412,2023-08-20 06:09:08,"Trilha ecologica incrivel, natureza pura.",0.0238
PA006413,2023-08-20 06:16:33,"Trilha ecologica incrivel, natureza pura.",0.14
PA006414,2023-08-20 06:19:16,"Praia tranquila, sol perfeito, descanso total.",0.0846
PA006415,2023-08-20 08:49:22,"Livro excelente sobre ciencia de dados, recomendo muito.",0.0453
PA006416,2023-08-20 12:13:23,"Servico contratado nao foi entregue no prazo, absurdo.",0.1655
PA006417,2023-08-20 15:26:21,"Churrasco com a familia no final de semana, delicioso.",0.1181
PA006418,2023-08-20 15:39:41,Feira de artesanato gostosa de passear.,0.0424
PA006419,2023-08-20 17:37:56,"Pipoca e serie boa na sexta, programa perfeito.",0.033
PA006420,2023-08-20 18:52:55,"Volei com os amigos, muita risada e diversao.",0.0467
PA006421,2023-08-20 19:50:12,"Passei na certificacao, muito feliz com o resultado.",0.12
PA006422,2023-08-20 20:15:54,"Teatro incrivel ontem, peca muito bem dirigida.",0.0557
PA006423,2023-08-20 20:55:35,Pedalada de tarde com vista incrivel do parque.,0.1444
PA006424,2023-08-20 21:45:57,"Praia tranquila, sol perfeito, descanso total.",0.0719
PA006425,2023-08-20 23:38:14,Show ao vivo incrivel no fim de semana.,0.0352
PA006426,2023-08-20 23:49:32,Pedalada de tarde com vista incrivel do parque.,0.0588
PA006427,2023-08-21 01:07:06,"Volei com os amigos, muita risada e diversao.",0.0125
PA006428,2023-08-21 01:19:53,App de produtividade novo que encontrei e otimo.,0.0696
PA006429,2023-08-21 02:23:57,Que tarde relaxante lendo na rede.,0.1992
PA006430,2023-08-21 03:04:32,"Padaria da esquina lancou sabor novo, recomendo.",0.0105
PA006431,2023-08-21 04:01:10,"Notebook novo chegou, que desempenho incrivel.",0.0438
PA006432,2023-08-21 05:19:03,"Meu time ganhou hoje, que jogo bonito foi.",0.0
PA006433,2023-08-21 07:19:31,Podcast sobre tecnologia muito interessante.,0.0862
PA006434,2023-08-21 08:34:26,"Yoga pela manha, comecei o dia muito bem.",0.0288
PA006435,2023-08-21 10:04:50,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0412
PA006436,2023-08-21 11:41:37,Leitura no jardim com tempo agradavel.,0.0411
PA006437,2023-08-21 11:46:44,"Pausa pro cafe com os colegas, bate-papo otimo.",0.1548
PA006438,2023-08-21 12:06:35,"Domingo em familia, melhor dia da semana.",0.0636
PA006439,2023-08-21 13:03:54,Pedalada de tarde com vista incrivel do parque.,0.1101
PA006440,2023-08-21 13:27:39,"Corri 5km de manha, semana otima de treino.",0.1632
PA006441,2023-08-21 14:22:48,Jantar simples mas gostoso com a familia.,0.0291
PA006442,2023-08-21 14:41:08,Leitura no jardim com tempo agradavel.,0.0064
PA006443,2023-08-21 14:56:12,"Volei com os amigos, muita risada e diversao.",0.1374
PA006444,2023-08-21 16:06:31,"Almoco incrivel hoje, fiz lasanha caseira do zero.",0.0096
PA006445,2023-08-21 16:24:40,Aplicativo de carona funcionou perfeitamente.,0.1134
PA006446,2023-08-21 19:14:42,Show ao vivo incrivel no fim de semana.,0.0758
PA006447,2023-08-21 19:16:04,"Maratonei a temporada completa, valeu cada minuto.",0.0191
PA006448,2023-08-21 19:18:10,"Plantei temperos na sacada, que satisfacao.",0.0233
PA006449,2023-08-21 20:56:50,"Home office com cafe fresquinho do lado, otimo.",0.0928
PA006450,2023-08-21 21:41:38,"Servico contratado nao foi entregue no prazo, absurdo.",0.5875
PA006451,2023-08-21 21:45:51,Brigadeiro de panela saiu incrivel hoje.,0.1044
PA006452,2023-08-21 21:53:31,"Domingo em familia, melhor dia da semana.",0.105
PA006453,2023-08-21 22:40:10,"Musica nova do meu artista favorito, de outro nivel.",0.024
PA006454,2023-08-22 00:00:31,"Reencontrei um amigo antigo por acaso, que alegria.",0.0715
PA006455,2023-08-22 00:40:07,"Pausa pro cafe com os colegas, bate-papo otimo.",0.0957
PA006456,2023-08-22 01:11:44,"Natacao de manha, melhor inicio de dia possivel.",0.1276
PA006457,2023-08-22 02:29:13,"Plantei temperos na sacada, que satisfacao.",0.0522
PA006458,2023-08-22 03:39:36,Show ao vivo incrivel no fim de semana.,0.1356
PA006459,2023-08-22 05:04:45,"Sol lindo hoje, cafe na varanda foi otimo.",0.067
PA006460,2023-08-22 06:53:15,"Filme otimo ontem, fui ao cinema com a familia.",0.1484
PA006461,2023-08-22 06:54:12,Cansado desse sistema publico que nao funciona.,0.0302
PA006462,2023-08-22 07:34:10,"Sopa de legumes no frio, reconfortante e gostosa.",0.0438
PA006463,2023-08-22 07:48:25,Que tarde relaxante lendo na rede.,0.0
PA006464,2023-08-22 10:07:23,"Passei na certificacao, muito feliz com o resultado.",0.1586
PA006465,2023-08-22 10:47:23,"Multa de transito injusta, vou recorrer.",0.2251
PA006466,2023-08-22 11:01:18,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0382
PA006467,2023-08-22 11:12:17,"Serie nova incrivel, amei o primeiro episodio.",0.061
PA006468,2023-08-22 11:16:31,"Meditacao de manha, comecando o dia muito bem.",0.1319
PA006469,2023-08-22 13:22:44,"Praia tranquila, sol perfeito, descanso total.",0.0995
PA006470,2023-08-22 13:23:04,"Serie nova incrivel, amei o primeiro episodio.",0.1283
PA006471,2023-08-22 13:46:23,"Biblioteca da universidade, ambiente otimo para estudar.",0.0329
PA006472,2023-08-22 13:51:03,"Passei na certificacao, muito feliz com o resultado.",0.0055
PA006473,2023-08-22 14:40:56,Podcast sobre tecnologia muito interessante.,0.1005
PA006474,2023-08-22 15:21:57,"Fechei projeto importante essa semana, que alegria.",0.0374
PA006475,2023-08-22 16:43:34,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.1311
PA006476,2023-08-22 17:10:17,"Maratonei a temporada completa, valeu cada minuto.",0.0455
PA006477,2023-08-22 17:39:14,"Tarefa dificil concluida com sucesso, que satisfacao.",0.0797
PA006478,2023-08-22 17:41:38,"Novo celular chegou, a camera e impressionante.",0.0828
PA006479,2023-08-22 18:04:40,"Natacao de manha, melhor inicio de dia possivel.",0.0446
PA006480,2023-08-22 20:29:51,"Home office com cafe fresquinho do lado, otimo.",0.1183
PA006481,2023-08-22 20:32:48,"Novo celular chegou, a camera e impressionante.",0.1096
PA006482,2023-08-22 20:40:28,"Pipoca e serie boa na sexta, programa perfeito.",0.0655
PA006483,2023-08-22 21:08:16,Show ao vivo incrivel no fim de semana.,0.0892
PA006484,2023-08-22 21:38:29,"Chuva passageira a tarde, depois o tempo abriu lindo.",0.0225
PA006485,2023-08-22 21:39:53,"Cuidando das plantas em casa, muito terapeutico.",0.0952
PA006486,2023-08-22 21:52:15,"Aprendi receita nova no youtube, ficou otimo.",0.1039
PA006487,2023-08-22 22:28:32,"Governo aumentando imposto de novo, inacreditavel.",0.0502
PA006488,2023-08-22 23:05:12,"Museu da cidade muito interessante, aprendi bastante.",0.0547
PA006489,2023-08-23 00:39:23,"Domingo em familia, melhor dia da semana.",0.0211
PA006490,2023-08-23 01:02:42,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.1936
PA006491,2023-08-23 01:19:16,"Pipoca e serie boa na sexta, programa perfeito.",0.0519
PA006492,2023-08-23 05:57:13,Terminei o trabalho da faculdade com antecedencia.,0.0733
PA006493,2023-08-23 06:46:00,"Acai gelado essa tarde, refrescante demais.",0.0579
PA006494,2023-08-23 08:31:11,"Acai gelado essa tarde, refrescante demais.",0.0745
PA006495,2023-08-23 08:34:00,"Minha mae fez feijao com arroz e linguica, classico perfeito.",0.0329
PA006496,2023-08-23 08:50:54,"Tentei receita nova de bolo de cenoura, ficou fofinho.",0.1043
PA006497,2023-08-23 09:55:07,"Pipoca e serie boa na sexta, programa perfeito.",0.0
PA006498,2023-08-23 10:11:08,"Sol lindo hoje, cafe na varanda foi otimo.",0.0302
PA006499,2023-08-23 10:13:45,"Vento agradavel hoje, aproveitei para caminhar no parque.",0.05
PA006500,2023-08-23 10:16:00,"Meu time ganhou hoje, que jogo bonito foi.",0.091
PA006501,2023-08-23 12:11:08,"O outono chegou cedo esse ano, que frio gostoso de manha.",0.0439
PA006502,2023-08-23 13:33:26,"Configurei o home office com setup novo, otimo.",0.1909
PA006503,2023-08-23 15:41:26,Cafe da manha caprichado: tapioca com ovo e suco de laranja.,0.0836
PA006504,2023-08-23 15:42:36,"Aprendi receita nova no youtube, ficou otimo.",0.22
PA006505,2023-08-23 16:31:13,"Reuniao produtiva hoje, saimos com otimas ideias.",0.0302
PA006506,2023-08-23 16:56:54,Jantar simples mas gostoso com a familia.,0.0
PA006507,2023-08-23 18:17:44,Caminhada ate a estacao foi otima hoje.,0.0603
PA006508,2023-08-23 22:56:53,"Maratonei a temporada completa, valeu cada minuto.",0.0
PA006509,2023-08-23 23:08:20,"Serie nova incrivel, amei o primeiro episodio.",0.0751
PA006510,2023-08-24 00:37:54,"Volei com os amigos, muita risada e diversao.",0.0653
